x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cd0e35e-1bfdfd7a6284f32b06d4ff53,05499d57-8665-42e9-a6b3-3339490d6c7c,1557193566.692,1557193567.933,0,0,1557193566.652,1557193566.652,1557193566.653,1557193567.885,1557193566.653,1557193566.697,1557193566.697,1557193567.885,1557193567.885,1557193567.885,1.241,0,0.000,1.232,0.044,0.000,1.188,0.000,1.24100017547607,1.188
1-5cd0e2fd-6964b6771cb3b90dec59edb7,9c1a1024-60bc-463b-97fb-f2206a102029,1557193469.915,1557193470.009,0,0,1557193469.875,1557193469.875,1557193469.876,1557193469.963,1557193469.876,1557193469.888,1557193469.888,1557193469.963,1557193469.963,1557193469.964,0.094,0,0.000,0.087,0.012,0.001,0.075,0.000,0.0940001010894775,0.075
1-5cd0e39d-87f5b270de0811762172772f,05e32b65-a6a3-4b8d-b514-96111f11ae2a,1557193629.164,1557193629.672,0,0,1557193629.121,1557193629.122,1557193629.122,1557193629.623,1557193629.123,1557193629.159,1557193629.16,1557193629.623,1557193629.624,1557193629.624,0.508,0,0.001,0.501,0.036,0.000,0.462999820709229,0.00200009346008301,0.507999897003174,0.465
1-5cd0e347-db930138d2faf7fdd5c7c449,d8999715-78cf-4d9a-8992-1b3fcc5a4fd1,1557193543.524,1557193544.31,0,0,1557193543.482,1557193543.483,1557193543.483,1557193544.246,1557193543.484,1557193543.547,1557193543.547,1557193544.246,1557193544.262,1557193544.263,0.78600001335144,0,0.001,0.763,0.063,0.001,0.699,0.001,0.78600001335144,0.700
1-5cd0e3d6-b445b3588f88e1b0587330d8,ca967290-33c7-4401-9183-e0238e1dedde,1557193686.443,1557193687.192,0,0,1557193686.402,1557193686.402,1557193686.402,1557193687.129,1557193686.403,1557193686.455,1557193686.455,1557193687.129,1557193687.13,1557193687.142,0.749,0,0.000,0.727,0.052,0.0119998455047607,0.674,0.001,0.748999834060669,0.675
1-5cd0e34b-8f159e7c055a393d3587406d,74db9760-5a83-4b18-aef1-8058462493bb,1557193547.982,1557193548.051,0,0,1557193547.94,1557193547.94,1557193547.941,1557193548.003,1557193547.941,1557193547.968,1557193547.968,1557193548.003,1557193548.004,1557193548.004,0.069,0,0.00,0.062,0.027,0.000,0.035,0.000,0.0690000057220459,0.035
1-5cd0e3a1-76292107f9da2e4143dccbd8,c9ad161a-ba44-463d-97d3-49f544cae5ac,1557193633.604,1557193634.17,0,0,1557193633.563,1557193633.564,1557193633.564,1557193634.104,1557193633.565,1557193633.604,1557193633.604,1557193634.104,1557193634.105,1557193634.105,0.565999984741211,0,0.001,0.540,0.039,0.000,0.500,0.001,0.565999984741211,0.501
1-5cd0e3c0-9b5b345a906bdffcd6714816,5490201c-0965-4f67-8ddc-8e0e16717d5b,1557193664.979,1557193666.173,0,0,1557193664.936,1557193664.937,1557193664.937,1557193666.124,1557193664.938,1557193665.026,1557193665.026,1557193666.124,1557193666.125,1557193666.125,1.194,0,0.001,1.187,0.088,0.000,1.098,0.001,1.19400000572205,1.099
1-5cd0e3bf-e4974564de03d99a5de3c33e,19d17500-43bd-407f-b874-dca4415b4ccd,1557193663.074,1557193663.895,0,0,1557193663.028,1557193663.028,1557193663.028,1557193663.825,1557193663.029,1557193663.092,1557193663.092,1557193663.825,1557193663.826,1557193663.843,0.821,0,0.000,0.797,0.063,0.017,0.733,0.001,0.821000099182129,0.734
1-5cd0e308-3066a2f6df7362bc450603a7,24e86528-2e02-4941-ac03-3e2f921b1ab1,1557193480.388,1557193480.593,0,0,1557193480.347,1557193480.348,1557193480.348,1557193480.525,1557193480.349,1557193480.381,1557193480.381,1557193480.525,1557193480.526,1557193480.526,0.205,0,0.001,0.177,0.032,0.000,0.144,0.001,0.204999923706055,0.145
1-5cd0e2ff-76a54fa3957639fef2831a67,e8681961-9349-4919-afa8-9349b0eba811,1557193471.082,1557193471.511,0,0,1557193471.043,1557193471.043,1557193471.044,1557193471.464,1557193471.044,1557193471.101,1557193471.101,1557193471.464,1557193471.464,1557193471.464,0.429,0,0.000,0.420,0.057,0.000,0.363,0.000,0.428999900817871,0.363
1-5cd0e39b-d26e71c838156b80b44f0db0,0b1e0a3c-7e19-4cd8-b797-d50d9b7a8200,1557193627.489,1557193628.091,0,0,1557193627.446,1557193627.446,1557193627.447,1557193628.029,1557193627.447,1557193627.501,1557193627.501,1557193628.029,1557193628.03,1557193628.043,0.602,0,0.000,0.582,0.054,0.0130000114440918,0.528,0.000,0.601999998092651,0.528
1-5cd0e32c-ea20cc23a4d3cc6905af2fb8,f0448ab6-a1c7-463b-91c4-38f90457f524,1557193516.781,1557193516.889,0,0,1557193516.739,1557193516.739,1557193516.74,1557193516.824,1557193516.741,1557193516.774,1557193516.774,1557193516.823,1557193516.824,1557193516.825,0.108,0,0.000,0.0839998722076416,0.033,0.001,0.049,0.00199985504150391,0.108000040054321,0.0509998798370361
1-5cd0e36f-a226c36099340e60f4b42760,ca04abf9-5dd9-4a4b-a12f-a86e4955ec9d,1557193583.989,1557193584.289,0,0,1557193583.95,1557193583.951,1557193583.952,1557193584.227,1557193583.952,1557193583.988,1557193583.988,1557193584.227,1557193584.228,1557193584.228,0.300,0,0.000999927520751953,0.275,0.036,0.000,0.239,0.000,0.299999952316284,0.239
1-5cd0e3c9-df94b3b8ea7891c89c02df0c,f80eb546-a6a2-42a2-91c9-1341d79945a7,1557193673.384,1557193673.592,0,0,1557193673.341,1557193673.341,1557193673.341,1557193673.543,1557193673.342,1557193673.376,1557193673.376,1557193673.543,1557193673.544,1557193673.544,0.208,0,0.000,0.202,0.034,0.000,0.167,0.001,0.20799994468689,0.168
1-5cd0e3ad-06472950e108e448a61ae53e,47ae6308-e5d8-4a85-ba2e-3571ae9adb2f,1557193645.011,1557193645.53,0,0,1557193644.969,1557193644.969,1557193644.969,1557193645.465,1557193644.97,1557193645.015,1557193645.015,1557193645.465,1557193645.466,1557193645.482,0.519000053405762,0,0.000,0.496,0.0450000762939453,0.016,0.450,0.000999927520751953,0.519000053405762,0.450999736785889
1-5cd0e325-893edfa8f30e6938162c3114,096b9935-a30b-4728-9b11-e33be50797e9,1557193509.928,1557193510.295,0,0,1557193509.902,1557193509.903,1557193509.903,1557193510.247,1557193509.904,1557193509.947,1557193509.947,1557193510.247,1557193510.247,1557193510.248,0.367,0,0.001,0.344,0.043,0.001,0.300,0.001,0.367000102996826,0.301
1-5cd0e3dd-645a59c8d6740bb81f7117a0,f5f2a247-7c2d-4816-b05c-7b6a909b0d4e,1557193693.396,1557193693.839,0,0,1557193693.354,1557193693.355,1557193693.355,1557193693.789,1557193693.355,1557193693.539,1557193693.539,1557193693.789,1557193693.789,1557193693.789,0.443,0,0.001,0.434,0.184,0.000,0.250,0.000,0.443000078201294,0.250
1-5cd0e400-b70eeaea18d71c76800b8fa2,57e1c971-c8c6-45c4-80ea-62027c38a913,1557193728.351,1557193728.433,0,0,1557193728.308,1557193728.308,1557193728.309,1557193728.37,1557193728.309,1557193728.348,1557193728.349,1557193728.37,1557193728.382,1557193728.383,0.082,0,0.000,0.060999870300293,0.039,0.001,0.0209999084472656,0.000999927520751953,0.0820000171661377,0.0219998359680176
1-5cd0e3ae-ac0f569a75cda8c5f9a8405d,e41c3a82-ef66-486b-8480-304af2ad68a8,1557193646.609,1557193647.495,0,0,1557193646.566,1557193646.566,1557193646.567,1557193647.444,1557193646.568,1557193646.66,1557193646.66,1557193647.444,1557193647.445,1557193647.445,0.886,0,0.000,0.877,0.0920000076293945,0.000,0.783999919891357,0.00100016593933105,0.885999917984009,0.785000085830688
1-5cd0e3f5-0ab5448ba8c1ff4c336a5ec6,d8b9fb34-506d-46d2-8c48-f2c5ea40a24d,1557193717.701,1557193718.671,0,0,1557193717.661,1557193717.662,1557193717.662,1557193718.586,1557193717.663,1557193717.708,1557193717.708,1557193718.586,1557193718.603,1557193718.603,0.970,0,0.001,0.924,0.045,0.000,0.878,0.001,0.970000028610229,0.879
1-5cd0e3d1-6123e463f2d85d2a8240b5e8,98f97693-0d26-448e-8210-59d83cbfb091,1557193681.009,1557193681.391,0,0,1557193680.967,1557193680.967,1557193680.968,1557193681.325,1557193680.968,1557193681.017,1557193681.017,1557193681.325,1557193681.326,1557193681.342,0.382,0,0.000,0.357,0.049,0.016,0.308,0.000,0.381999969482422,0.308
1-5cd0e37a-10a3a19a6677bc3141b1a784,bf493267-78dd-40fb-ade3-1576e3b1eb00,1557193594.273,1557193594.972,0,0,1557193594.23,1557193594.23,1557193594.231,1557193594.923,1557193594.231,1557193594.29,1557193594.291,1557193594.923,1557193594.923,1557193594.923,0.699,0,0.00,0.692,0.0590000152587891,0.000,0.632,0.000999927520751953,0.698999881744385,0.633000135421753
1-5cd0e3b8-bbed967cad300cb0f9de52c8,dbd1b69a-0f25-40d0-b389-990571e68924,1557193656.193,1557193656.472,0,0,1557193656.15,1557193656.15,1557193656.163,1557193656.404,1557193656.163,1557193656.186,1557193656.187,1557193656.403,1557193656.423,1557193656.423,0.279,0,0.00,0.241,0.023,0.000,0.216,0.002,0.278999805450439,0.218
1-5cd0e350-0358664ca3d780ec94eb2da0,d7035226-af61-488f-a989-8e4e995e8279,1557193552.358,1557193552.456,0,0,1557193552.312,1557193552.313,1557193552.313,1557193552.403,1557193552.314,1557193552.356,1557193552.356,1557193552.403,1557193552.404,1557193552.404,0.098,0,0.001,0.090,0.042,0.000,0.047,0.001,0.0980000495910645,0.048
1-5cd0e351-0bb37548a4949a1e0eb6f2df,874234cb-12a6-43ec-b0d7-6976f27bd11f,1557193553.523,1557193553.75,0,0,1557193553.481,1557193553.482,1557193553.482,1557193553.685,1557193553.483,1557193553.504,1557193553.504,1557193553.685,1557193553.686,1557193553.702,0.226999998092651,0,0.001,0.203,0.021,0.016,0.181,0.001,0.226999998092651,0.182
1-5cd0e3fc-4ca205d12938f5716c830f69,5cc4b882-8d57-4112-9907-f489760e5d6b,1557193724.577,1557193724.873,0,0,1557193724.533,1557193724.534,1557193724.534,1557193724.822,1557193724.535,1557193724.603,1557193724.603,1557193724.806,1557193724.823,1557193724.823,0.296,0,0.001,0.288,0.068,0.000,0.203,0.017,0.296000003814697,0.220
1-5cd0e3cd-9a14ac12fe8ddea4b5545cde,f0bfc92a-104e-42ae-8b62-3f8fc49da624,1557193677.675,1557193678.78,0,0,1557193677.629,1557193677.63,1557193677.63,1557193678.728,1557193677.631,1557193677.66,1557193677.661,1557193678.728,1557193678.728,1557193678.729,1.10500001907349,0,0.00100016593933105,1.09799981117249,0.0290000438690186,0.001,1.067,0.00199985504150391,1.10500001907349,1.06899976730347
1-5cd0e3cc-64a4412878b33b82d6dd6bf2,a2f2030f-b3a1-4e1c-8678-fc0bbc8d8a9e,1557193676.545,1557193676.597,0,0,1557193676.502,1557193676.503,1557193676.503,1557193676.547,1557193676.504,1557193676.529,1557193676.529,1557193676.547,1557193676.548,1557193676.548,0.052,0,0.001,0.044,0.025,0.000,0.018,0.001,0.0519998073577881,0.019
1-5cd0e3b0-b735b4f79681e0fb9709a20a,9751697d-8df7-44d4-b12a-f3c0192d0846,1557193648.572,1557193648.731,0,0,1557193648.531,1557193648.531,1557193648.532,1557193648.665,1557193648.533,1557193648.565,1557193648.565,1557193648.665,1557193648.666,1557193648.682,0.159,0,0.000,0.133,0.032,0.016,0.100,0.001,0.158999919891357,0.101
1-5cd0e367-a2f617f3aa12fc3ddddf7215,917a2ca8-bcce-4181-b9e0-2a79cf66f56d,1557193575.27,1557193575.775,0,0,1557193575.231,1557193575.232,1557193575.232,1557193575.727,1557193575.233,1557193575.3,1557193575.3,1557193575.727,1557193575.728,1557193575.728,0.505000114440918,0,0.001,0.495,0.0669999122619629,0.000,0.427000045776367,0.000999927520751953,0.505000114440918,0.427999973297119
1-5cd0e3e5-c7559fe4724291be1148e49a,7f4fa12e-9e6e-4cd0-b977-84d4144abde4,1557193701.984,1557193702.074,0,0,1557193701.943,1557193701.943,1557193701.943,1557193702.025,1557193701.944,1557193701.972,1557193701.972,1557193702.025,1557193702.026,1557193702.026,0.090,0,0.000,0.082,0.028,0.000,0.053,0.001,0.0899999141693115,0.054
1-5cd0e3fd-02c4a56077b56d6ba3b4a06d,5781cd1e-5d69-4d22-990c-15c84b8e9b36,1557193725.953,1557193727.257,0,0,1557193725.907,1557193725.907,1557193725.907,1557193727.205,1557193725.908,1557193726.012,1557193726.012,1557193727.205,1557193727.205,1557193727.206,1.304,0,0.000,1.298,0.104,0.001,1.193,0.001,1.30399990081787,1.194
1-5cd0e303-f56ef034e331695bf1a7d01c,8f9dba8c-c9da-4630-8ebb-b5b2ceeb7879,1557193475.704,1557193476.951,0,0,1557193475.661,1557193475.661,1557193475.662,1557193476.883,1557193475.663,1557193475.742,1557193475.742,1557193476.883,1557193476.883,1557193476.884,1.247,0,0.000,1.221,0.079,0.001,1.141,0.001,1.24699997901917,1.142
1-5cd0e3e1-2c0416b4a39386087be8dab4,abb78b7f-9c3a-44ab-bf17-623738d0a938,1557193697.478,1557193698.875,0,0,1557193697.436,1557193697.437,1557193697.437,1557193698.825,1557193697.438,1557193697.5,1557193697.5,1557193698.825,1557193698.826,1557193698.826,1.397,0,0.001,1.388,0.062000036239624,0.000,1.32500004768372,0.000999927520751953,1.3970000743866,1.32599997520447
1-5cd0e327-d612d71aa372aa40c9aead30,c1cc7235-102e-4004-a70d-a2a1534674ae,1557193511.375,1557193511.512,0,0,1557193511.335,1557193511.336,1557193511.336,1557193511.465,1557193511.337,1557193511.389,1557193511.389,1557193511.465,1557193511.465,1557193511.466,0.137,0,0.001,0.129,0.052,0.001,0.076,0.001,0.13700008392334,0.077
1-5cd0e31d-ea2f3758d5050122c65aad80,76a3a8a2-c738-41ba-bd62-e79dd8c16757,1557193501.365,1557193501.87,0,0,1557193501.324,1557193501.342,1557193501.343,1557193501.806,1557193501.344,1557193501.378,1557193501.379,1557193501.806,1557193501.823,1557193501.823,0.504999876022339,0,0.018,0.463,0.034,0.000,0.427,0.002,0.504999876022339,0.429
1-5cd0e3a5-6800a25fbeb7dd7d14176335,ca4f664b-6300-4813-b612-e94eaf452ccf,1557193637.368,1557193637.474,0,0,1557193637.327,1557193637.327,1557193637.328,1557193637.424,1557193637.328,1557193637.367,1557193637.367,1557193637.424,1557193637.425,1557193637.425,0.106,0,0.000,0.096,0.039,0.000,0.057,0.000,0.105999946594238,0.057
1-5cd0e3db-c9040616d69a63955d698bdf,d3d9823b-a2d3-46a7-bf6e-717133af3c87,1557193691.328,1557193692.313,0,0,1557193691.285,1557193691.285,1557193691.286,1557193692.264,1557193691.287,1557193691.34,1557193691.34,1557193692.264,1557193692.265,1557193692.265,0.985,0,0.000,0.978,0.0529999732971191,0.000,0.924000024795532,0.000999927520751953,0.984999895095825,0.924999952316284
1-5cd0e35c-e9f313fca419bf1c4244bb1a,6f7ce27a-bc43-45ba-81d4-dd6b77704607,1557193564.624,1557193565.613,0,0,1557193564.585,1557193564.585,1557193564.586,1557193565.564,1557193564.586,1557193564.632,1557193564.633,1557193565.564,1557193565.565,1557193565.565,0.989,0,0.000,0.978,0.046,0.000,0.931,0.001,0.988999843597412,0.932
1-5cd0e3bd-05db9b6fe2024507c1dae323,9da4aea9-6f24-44df-a880-475131f6ba56,1557193661.276,1557193661.999,0,0,1557193661.227,1557193661.227,1557193661.228,1557193661.943,1557193661.228,1557193661.283,1557193661.283,1557193661.943,1557193661.944,1557193661.944,0.723,0,0.000,0.715,0.055,0.000,0.660,0.000,0.723000049591064,0.660
1-5cd0e37e-1f13c9a7ca0ff3985d99c719,e13271f6-a7f6-4b8d-b41b-b2e9418f38b9,1557193598.86,1557193599.711,0,0,1557193598.821,1557193598.821,1557193598.822,1557193599.663,1557193598.822,1557193598.877,1557193598.877,1557193599.663,1557193599.664,1557193599.664,0.851000070571899,0,0.000,0.841,0.055,0.000,0.786,0.000,0.851000070571899,0.786
1-5cd0e321-b7c47ef47671ca22132d14c0,43e3c56a-e769-4423-a858-720f44a88d0c,1557193505.347,1557193505.43,0,0,1557193505.306,1557193505.306,1557193505.307,1557193505.366,1557193505.307,1557193505.341,1557193505.341,1557193505.366,1557193505.367,1557193505.383,0.0830001831054688,0,0.000,0.059,0.034,0.016,0.025,0.000,0.0830001831054688,0.025
1-5cd0e356-6c6439b06091c6fc7e3dfc94,75e1ab83-cb8a-4d58-8433-047efff40f1c,1557193558.66,1557193558.77,0,0,1557193558.618,1557193558.619,1557193558.619,1557193558.706,1557193558.62,1557193558.644,1557193558.644,1557193558.706,1557193558.722,1557193558.723,0.11,0,0.001,0.087,0.0240001678466797,0.001,0.062,0.000999927520751953,0.109999895095825,0.062999963760376
1-5cd0e3b3-3beb9012eb1a6ce6cdd37528,467285ce-b779-4a2e-bb54-690c52455628,1557193651.284,1557193651.451,0,0,1557193651.242,1557193651.243,1557193651.243,1557193651.39,1557193651.244,1557193651.287,1557193651.287,1557193651.39,1557193651.402,1557193651.403,0.167,0,0.001,0.147000074386597,0.043,0.001,0.103000164031982,0.000999927520751953,0.16700005531311,0.104000091552734
1-5cd0e3aa-b035166ceca01c4e66f305f8,51e5290b-ffd5-4d02-885b-9961c61370d7,1557193642.335,1557193642.396,0,0,1557193642.294,1557193642.294,1557193642.295,1557193642.346,1557193642.295,1557193642.321,1557193642.322,1557193642.346,1557193642.347,1557193642.347,0.061,0,0.000,0.051,0.026,0.000,0.024,0.001,0.060999870300293,0.025
1-5cd0e384-f158de38fc1fd24ccc2001f4,083cdb0c-280c-4555-80f8-23f4901a0d71,1557193604.145,1557193604.654,0,0,1557193604.103,1557193604.103,1557193604.104,1557193604.606,1557193604.104,1557193604.149,1557193604.15,1557193604.606,1557193604.606,1557193604.606,0.509,0,0.000,0.502,0.045,0.000,0.455999851226807,0.00100016593933105,0.509000062942505,0.457
1-5cd0e37c-8dcbd24b1150565e007656a6,f5bf4c82-2b6f-4f5c-b4d4-f077cc6172e0,1557193596.049,1557193596.274,0,0,1557193596.003,1557193596.004,1557193596.004,1557193596.21,1557193596.005,1557193596.032,1557193596.032,1557193596.21,1557193596.223,1557193596.223,0.225,0,0.001,0.206000089645386,0.027,0.000,0.177999973297119,0.00100016593933105,0.224999904632568,0.17900013923645
1-5cd0e339-95a3100a092d342776df9d19,1ce5fc7b-4fea-4129-9b3a-45ba86fd5f55,1557193529.096,1557193529.292,0,0,1557193529.055,1557193529.055,1557193529.056,1557193529.245,1557193529.056,1557193529.147,1557193529.147,1557193529.245,1557193529.245,1557193529.246,0.196,0,0.000,0.189,0.091,0.001,0.098,0.000,0.196000099182129,0.098
1-5cd0e380-2c7db708870c57f2136d87f1,48bd0b5a-7dec-4404-a465-e9ab7f75a7c8,1557193600.792,1557193601.471,0,0,1557193600.75,1557193600.75,1557193600.751,1557193601.405,1557193600.751,1557193600.797,1557193600.797,1557193601.405,1557193601.406,1557193601.423,0.679,0,0.00,0.654,0.046,0.017,0.608,0.000,0.678999900817871,0.608
1-5cd0e3ab-186fa9dcc2d3d214da6524d4,ee4086ad-865d-4586-8a47-1ae28a505bf7,1557193643.467,1557193643.933,0,0,1557193643.427,1557193643.427,1557193643.427,1557193643.884,1557193643.428,1557193643.494,1557193643.494,1557193643.884,1557193643.885,1557193643.885,0.466,0,0.000,0.457,0.066,0.000,0.390,0.001,0.466000080108643,0.391
1-5cd0e36a-4876d2ad5c4a3c5065d33782,56d864cf-282e-4aed-b7de-d39d96764353,1557193578.546,1557193578.892,0,0,1557193578.504,1557193578.504,1557193578.505,1557193578.843,1557193578.505,1557193578.564,1557193578.565,1557193578.843,1557193578.844,1557193578.844,0.346,0,0.000,0.338,0.059,0.000,0.278,0.001,0.345999956130981,0.279
1-5cd0e35b-7e1c76781cde40e0d239b034,2b4483af-9471-4001-a133-da1b907bb9e4,1557193563.294,1557193563.554,0,0,1557193563.247,1557193563.248,1557193563.248,1557193563.486,1557193563.248,1557193563.317,1557193563.317,1557193563.486,1557193563.487,1557193563.487,0.260,0,0.001,0.238,0.069,0.000,0.169,0.000,0.259999990463257,0.169
1-5cd0e363-d9f13ea0e44a589e22115b18,dbc72910-f04a-4e55-86cc-d5e928a65523,1557193571.346,1557193572.814,0,0,1557193571.305,1557193571.306,1557193571.306,1557193572.765,1557193571.307,1557193571.363,1557193571.363,1557193572.765,1557193572.766,1557193572.766,1.468,0,0.001,1.459,0.056,0.000,1.402,0.001,1.46799993515015,1.403
1-5cd0e3ea-f4d67c200f14d8ddd7d879e9,04a36917-6094-4125-8cce-b1fb9b2ab090,1557193706.49,1557193707.311,0,0,1557193706.463,1557193706.463,1557193706.463,1557193707.25,1557193706.464,1557193706.539,1557193706.54,1557193707.249,1557193707.262,1557193707.263,0.821000099182129,0,0.000,0.786999940872192,0.075,0.001,0.709000110626221,0.00299978256225586,0.821000099182129,0.711999893188477
1-5cd0e3f2-6b0b533a895d068b71243b8d,b6df19d9-673e-4cd4-9a3d-47a3803c4b62,1557193714.047,1557193715.412,0,0,1557193714.003,1557193714.003,1557193714.004,1557193715.345,1557193714.004,1557193714.054,1557193714.054,1557193715.345,1557193715.362,1557193715.363,1.365,0,0.000,1.341,0.050,0.001,1.291,0.000,1.36500000953674,1.291
1-5cd0e385-2761bb6822db9a3df1c1b36f,a1a7a2bf-c7a7-44fb-a2b3-554ca8bce6eb,1557193605.744,1557193605.776,0,0,1557193605.696,1557193605.697,1557193605.697,1557193605.721,1557193605.697,1557193605.714,1557193605.714,1557193605.721,1557193605.721,1557193605.721,0.032,0,0.001,0.024,0.017,0.000,0.007,0.000,0.0320000648498535,0.007
1-5cd0e3d5-75d0c38438fb5f10a7996158,8e42f5a1-f8b1-4acd-ad60-3a7ba4f8e2e7,1557193685.071,1557193685.378,0,0,1557193685.022,1557193685.022,1557193685.023,1557193685.309,1557193685.024,1557193685.032,1557193685.032,1557193685.309,1557193685.322,1557193685.323,0.307,0,0.000,0.286,0.008,0.001,0.277,0.001,0.306999921798706,0.278
1-5cd0e386-5c32050081d87f00dc05e000,eb81a048-b275-45d2-ac46-5cf9dd4ffa9e,1557193606.845,1557193606.912,0,0,1557193606.803,1557193606.804,1557193606.804,1557193606.858,1557193606.804,1557193606.851,1557193606.852,1557193606.858,1557193606.863,1557193606.863,0.067,0,0.001,0.054,0.047,0.000,0.006,0.001,0.0669999122619629,0.007
1-5cd0e39e-c49803e2e1ffa154a4cfe2e7,a731b148-bd74-40c9-bac1-0cbf25f92dc7,1557193630.747,1557193631.152,0,0,1557193630.703,1557193630.703,1557193630.704,1557193631.085,1557193630.705,1557193630.727,1557193630.727,1557193631.085,1557193631.086,1557193631.102,0.405,0,0.000,0.381,0.022,0.016,0.358,0.001,0.404999971389771,0.359
1-5cd0e382-33b43520e174a5a169cd6411,49a80e66-2a2e-4787-93e6-52252a387e0f,1557193602.542,1557193603.071,0,0,1557193602.5,1557193602.503,1557193602.503,1557193603.003,1557193602.504,1557193602.553,1557193602.553,1557193603.003,1557193603.022,1557193603.023,0.529,0,0.00300002098083496,0.500,0.049,0.001,0.450,0.001,0.529000043869019,0.451
