x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cdb9176-e6f92a81109eb21992458666,8ea79ef1-6a93-4792-97d1-e98deeb5a8f4,1557893494.838,1557893499.86,0,0,1557893494.897,1557893494.897,1557893494.898,1557893499.892,1557893494.898,1557893494.987,1557893494.987,1557893499.892,1557893499.893,1557893499.893,5.02199983596802,0,0.000,4.994,0.089,0.000,4.905,0.000,5.02199983596802,4.905
1-5cdb95e0-5850c9303be586ccfb1509c4,f882496a-f6f1-4a84-8901-288e5de65d34,1557894624.807,1557894631.455,0,0,1557894624.874,1557894624.874,1557894624.875,1557894631.514,1557894624.892,1557894624.934,1557894624.935,1557894631.514,1557894631.515,1557894631.515,6.648,0,0.000,6.639,0.042,0.000,6.579,0.018,6.64800000190735,6.597
1-5cdb955b-11942de389ac7a5c72e88df1,dae4287e-f043-4e91-93ba-9c476383ab5d,1557894491.034,1557894494.857,0,0,1557894491.1,1557894491.1,1557894491.101,1557894494.913,1557894491.102,1557894491.189,1557894491.189,1557894494.913,1557894494.914,1557894494.915,3.823,0,0.0,3.812,0.087,0.001,3.724,0.001,3.82300019264221,3.725
1-5cdb8ee4-62d23c00d8d8faca0b535933,2b2d8040-9e2c-46f6-9d47-3aca4aaf1364,1557892836.446,1557892840.511,0,0,1557892836.5,1557892836.5,1557892836.501,1557892840.558,1557892836.501,1557892836.815,1557892836.815,1557892840.558,1557892840.558,1557892840.559,4.065,0,0.0,4.057,0.314,0.001,3.743,0.000,4.06499981880188,3.743
1-5cdb934e-93ad5487da11dc5ba2b252b8,82a52cf6-248d-425d-9b57-bd735aeb8ec0,1557893966.147,1557893970.177,0,0,1557893966.21,1557893966.21,1557893966.21,1557893970.212,1557893966.211,1557893966.257,1557893966.257,1557893970.212,1557893970.213,1557893970.213,4.030,0,0.00,4.0019998550415,0.046,0.000,3.955,0.000999927520751953,4.02999997138977,3.95599985122681
1-5cdb90f0-00ef496eab9a893c3043485c,c0a7afc4-51f1-41ef-b957-756397b21c35,1557893360.79,1557893367.98,0,0,1557893360.854,1557893360.854,1557893360.854,1557893368.015,1557893360.855,1557893361.066,1557893361.066,1557893368.015,1557893368.016,1557893368.016,7.19,0,0.000,7.161,0.211,0.000,6.949,0.001,7.19000005722046,6.950
1-5cdb90b6-8013636882638b6000271ab8,d4c103ec-53bb-4954-aeeb-c017eecfbdc4,1557893303,1557893311.081,0,0,1557893303.065,1557893303.065,1557893303.065,1557893311.112,1557893303.066,1557893303.119,1557893303.12,1557893311.111,1557893311.112,1557893311.113,8.08100008964539,0,0.000,8.047,0.053,0.001,7.99100017547607,0.00299978256225586,8.08100008964539,7.994
1-5cdb92a5-ec83d340177f11b89370e998,12844a2f-f7ba-4bcd-b999-498bc90acffb,1557893797.059,1557893799.218,0,0,1557893797.12,1557893797.12,1557893797.12,1557893799.253,1557893797.121,1557893797.19,1557893797.19,1557893799.253,1557893799.254,1557893799.254,2.159,0,0.00,2.13300013542175,0.0690000057220459,0.000,2.06299996376038,0.00100016593933105,2.15899991989136,2.06400012969971
1-5cdb8fc8-7f344aa0cf7690203d7f28e0,6c5ec211-f0b7-431d-af2b-542fbed3cc7e,1557893064.65,1557893071.864,0,0,1557893064.705,1557893064.706,1557893064.706,1557893071.899,1557893064.707,1557893064.756,1557893064.756,1557893071.899,1557893071.912,1557893071.912,7.21399998664856,0,0.001,7.193,0.049,0.000,7.143,0.001,7.21399998664856,7.144
1-5cdb9499-590b0a5e4e87fd70360787df,c1cf8cab-9a2c-46ae-a40e-1fa62ecfbfa1,1557894297.572,1557894300.56,0,0,1557894297.636,1557894297.637,1557894297.637,1557894300.616,1557894297.638,1557894297.821,1557894297.821,1557894300.616,1557894300.617,1557894300.617,2.98799991607666,0,0.001,2.979,0.183,0.000,2.795,0.001,2.98799991607666,2.796
1-5cdb9560-d79161bc320d752c78cbef4c,10d1775c-6f10-4509-aca1-244d48898260,1557894496.439,1557894503.533,0,0,1557894496.505,1557894496.505,1557894496.506,1557894503.575,1557894496.506,1557894496.575,1557894496.576,1557894503.574,1557894503.575,1557894503.592,7.094,0,0.000,7.069,0.069,0.017,6.998,0.002,7.09400010108948,7.000
1-5cdb8f99-9bb1062c627ec36cc0141f5a,4642004b-80c8-4b6f-9123-af969b594996,1557893017.633,1557893021.565,0,0,1557893017.688,1557893017.689,1557893017.689,1557893021.575,1557893017.69,1557893017.762,1557893017.762,1557893021.575,1557893021.612,1557893021.613,3.932,0,0.001,3.886,0.0720000267028809,0.001,3.813,0.00100016593933105,3.93200016021729,3.81400012969971
1-5cdb951b-2ae43ee0ed24ba607c8d5268,a9861554-b9b0-47d1-996d-f21e6e20482a,1557894427.246,1557894430.519,0,0,1557894427.31,1557894427.31,1557894427.311,1557894430.575,1557894427.312,1557894427.377,1557894427.377,1557894430.575,1557894430.576,1557894430.576,3.273,0,0.00,3.264,0.065,0.000,3.198,0.001,3.27300000190735,3.199
1-5cdb95cc-ca78f73886894cb895036105,b2f7d731-58a2-4f5f-a2b1-5aea85efe61d,1557894604.52,1557894610.414,0,0,1557894604.586,1557894604.586,1557894604.587,1557894610.455,1557894604.588,1557894604.654,1557894604.654,1557894610.455,1557894610.472,1557894610.472,5.89400005340576,0,0.000,5.868,0.066,0.000,5.801,0.001,5.89400005340576,5.802
1-5cdb9152-e796477fad71c931687d52b4,e03bf655-f7a7-413f-b826-ef408b80a4b3,1557893458.469,1557893466.362,0,0,1557893458.605,1557893458.605,1557893458.605,1557893466.413,1557893458.606,1557893458.652,1557893458.652,1557893466.413,1557893466.414,1557893466.414,7.893,0,0.000,7.808,0.046,0.000,7.761,0.001,7.89299988746643,7.762
1-5cdb8fd1-0706b3061dc8793cb27b44e0,0914ea4b-590a-4cc2-a498-88766a7f851e,1557893073.467,1557893080.744,0,0,1557893073.528,1557893073.528,1557893073.529,1557893080.779,1557893073.529,1557893073.588,1557893073.588,1557893080.779,1557893080.792,1557893080.792,7.277,0,0.000,7.250,0.059,0.000,7.191,0.000,7.27699995040894,7.191
1-5cdb9403-e9b41d181fef79fbe409c6c7,df64152c-151e-4dff-a176-3bed2465b083,1557894147.59,1557894154.118,0,0,1557894147.658,1557894147.659,1557894147.659,1557894154.173,1557894147.66,1557894147.709,1557894147.709,1557894154.172,1557894154.173,1557894154.174,6.52800011634827,0,0.001,6.514,0.0490000247955322,0.001,6.463,0.00200033187866211,6.52800011634827,6.46500015258789
1-5cdb9487-0b5ad35e7ea7c0b7d21e2856,779fc88d-c598-4b76-a941-549cc6bb974f,1557894279.223,1557894282.434,0,0,1557894279.287,1557894279.287,1557894279.288,1557894282.474,1557894279.288,1557894279.355,1557894279.356,1557894282.474,1557894282.475,1557894282.492,3.211,0,0.000,3.186,0.067,0.017,3.118,0.001,3.21099996566772,3.119
1-5cdb92f2-c6866b603a103916e07f0670,0a288f1a-444d-4582-b033-be1eb44e9867,1557893874.725,1557893880.041,0,0,1557893874.785,1557893874.786,1557893874.786,1557893880.094,1557893874.787,1557893874.841,1557893874.841,1557893880.094,1557893880.095,1557893880.095,5.316,0,0.001,5.308,0.054,0.000,5.253,0.001,5.31599998474121,5.254
1-5cdb94e6-07f10bf0e5b062093c544918,589114f9-8caa-4b10-9077-72a59096b269,1557894374.933,1557894382.256,0,0,1557894374.998,1557894374.998,1557894374.999,1557894382.313,1557894375,1557894375.042,1557894375.042,1557894382.313,1557894382.314,1557894382.314,7.323,0,0.000,7.314,0.0420000553131104,0.000,7.271,0.000999927520751953,7.32299995422363,7.27199983596802
1-5cdb93da-9182bfe6d6fefe42924ba9fa,4d767241-2aa8-47c3-a415-5c065df54f49,1557894106.149,1557894113.961,0,0,1557894106.211,1557894106.212,1557894106.212,1557894114.016,1557894106.213,1557894106.285,1557894106.285,1557894114.016,1557894114.017,1557894114.017,7.812,0,0.001,7.804,0.072,0.000,7.731,0.001,7.81200003623962,7.732
1-5cdb9228-6d768e8b939ecd07e83b628c,6cc4a5ef-43ef-440f-b44e-8ff881746096,1557893672.58,1557893677.478,0,0,1557893672.644,1557893672.645,1557893672.645,1557893677.517,1557893672.646,1557893672.695,1557893672.696,1557893677.517,1557893677.517,1557893677.518,4.89800000190735,0,0.001,4.872,0.049,0.001,4.821,0.002,4.89800000190735,4.823
1-5cdb94cd-d1faf26e3a2096ffd52a8915,9151d215-b513-40db-8ed4-999e328a3f68,1557894349.859,1557894355.855,0,0,1557894349.924,1557894349.924,1557894349.924,1557894355.894,1557894349.925,1557894350.03,1557894350.03,1557894355.894,1557894355.895,1557894355.912,5.996,0,0.000,5.970,0.105000019073486,0.017,5.86400008201599,0.000999927520751953,5.99600005149841,5.86500000953674
1-5cdb9492-cbb9d443b30cf19a8fe15fdf,03440537-dd77-4ea1-bb4c-550bc3350048,1557894290.584,1557894295.955,0,0,1557894290.647,1557894290.648,1557894290.648,1557894295.995,1557894290.649,1557894290.718,1557894290.719,1557894295.995,1557894296.012,1557894296.012,5.371,0,0.001,5.347,0.069,0.000,5.276,0.002,5.37099981307983,5.278
1-5cdb9464-334fa20025a62200d8ef4940,116dc4f1-f4b3-43c0-98d5-b7274c1f9190,1557894244.39,1557894249.877,0,0,1557894244.454,1557894244.454,1557894244.455,1557894249.932,1557894244.455,1557894244.526,1557894244.526,1557894249.932,1557894249.933,1557894249.933,5.48699998855591,0,0.000,5.477,0.071,0.000,5.406,0.000,5.48699998855591,5.406
1-5cdb9115-cf58d302af183af0ffc1f00f,1da48626-0ec8-45b2-bd81-f66e854c4efd,1557893397.728,1557893401.223,0,0,1557893397.786,1557893397.786,1557893397.787,1557893401.273,1557893397.787,1557893397.822,1557893397.823,1557893401.273,1557893401.274,1557893401.274,3.495,0,0.000,3.486,0.035,0.000,3.450,0.001,3.49500012397766,3.451
1-5cdb948c-ff8669652ae9a4f31a04f349,f0c29268-05ca-4bd7-8b14-6d76b3a365af,1557894284.023,1557894285.455,0,0,1557894284.087,1557894284.088,1557894284.088,1557894285.495,1557894284.089,1557894284.174,1557894284.174,1557894285.495,1557894285.495,1557894285.512,1.432,0,0.001,1.407,0.085,0.017,1.321,0.001,1.43199992179871,1.322
1-5cdb915b-866be9216a9c689eaba5ef7c,44127368-b8b2-4276-9dff-5aaab926c996,1557893467.943,1557893472.681,0,0,1557893468.001,1557893468.001,1557893468.002,1557893472.719,1557893468.002,1557893468.082,1557893468.082,1557893472.719,1557893472.732,1557893472.732,4.738,0,0.000,4.717,0.080,0.000,4.637,0.000,4.73799991607666,4.637
1-5cdb9291-a58d89de93a6d76085e44917,e5241dc1-2d69-4719-837e-887cb9e615ad,1557893777.516,1557893781.059,0,0,1557893777.576,1557893777.577,1557893777.577,1557893781.095,1557893777.578,1557893777.623,1557893777.623,1557893781.095,1557893781.112,1557893781.112,3.543,0,0.001,3.518,0.045,0.000,3.472,0.001,3.54299998283386,3.473
1-5cdb8efa-562a74eebbb15004f22842b4,efb8e2e7-aa7a-4ee7-99fd-7cb57ac337d8,1557892858.267,1557892863.126,0,0,1557892858.321,1557892858.321,1557892858.322,1557892863.173,1557892858.322,1557892858.357,1557892858.358,1557892863.173,1557892863.173,1557892863.173,4.859,0,0.000,4.851,0.035,0.000,4.815,0.001,4.85899996757507,4.816
1-5cdb9556-4165e197f21b020fca3542c3,b3db60e2-c656-4da4-b9df-0c31ad6ce352,1557894486.75,1557894489.453,0,0,1557894486.815,1557894486.816,1557894486.816,1557894489.495,1557894486.817,1557894486.864,1557894486.864,1557894489.495,1557894489.512,1557894489.512,2.70300006866455,0,0.001,2.679,0.047,0.000,2.631,0.001,2.70300006866455,2.632
1-5cdb93a1-f3ab849b5753418d06c8ed49,94b1f33e-c247-43ba-a06c-7c019477e5c9,1557894049.381,1557894055.218,0,0,1557894049.443,1557894049.444,1557894049.444,1557894055.273,1557894049.445,1557894049.488,1557894049.488,1557894055.273,1557894055.273,1557894055.273,5.837,0,0.001,5.829,0.043,0.000,5.785,0.001,5.83699989318848,5.786
1-5cdb911a-c759f6832a47d5a0a7e46161,ca3cbc0b-89b6-495a-96f4-35d8373342b6,1557893402.8,1557893404.28,0,0,1557893402.862,1557893402.863,1557893402.863,1557893404.314,1557893402.864,1557893402.902,1557893402.902,1557893404.314,1557893404.314,1557893404.315,1.48000001907349,0,0.001,1.451,0.038,0.001,1.412,0.001,1.48000001907349,1.413
1-5cdb91a9-121ffbb852e1461095aabfa8,a18b54e1-36b7-4bd7-9ea1-10353967d83d,1557893545.538,1557893548.7,0,0,1557893545.597,1557893545.598,1557893545.598,1557893548.735,1557893545.599,1557893545.662,1557893545.662,1557893548.735,1557893548.752,1557893548.752,3.16199994087219,0,0.001,3.137,0.063,0.000,3.073,0.001,3.16199994087219,3.074
1-5cdb946f-3bee8d9ed98dde62dc296258,ef684ea9-3a29-42bf-9fdc-5a5e102de454,1557894255.411,1557894258.997,0,0,1557894255.475,1557894255.475,1557894255.476,1557894259.053,1557894255.476,1557894255.569,1557894255.569,1557894259.052,1557894259.053,1557894259.054,3.586,0,0.000,3.577,0.093,0.001,3.483,0.001,3.58599996566772,3.484
1-5cdb93af-c6f424e457dd33480026073c,29d0f837-8419-471a-bfff-879abab63d0c,1557894063.896,1557894066.582,0,0,1557894063.959,1557894063.959,1557894063.96,1557894066.637,1557894063.96,1557894064.004,1557894064.004,1557894066.637,1557894066.638,1557894066.638,2.686,0,0.000,2.67700004577637,0.0439999103546143,0.000,2.633,0,2.68600010871887,2.63300013542175
1-5cdb9394-0767d03e619c6e4c29123d94,97e9465a-6217-441d-b4a7-d79852059c89,1557894036.819,1557894041.817,0,0,1557894036.882,1557894036.882,1557894036.882,1557894041.855,1557894036.883,1557894037.024,1557894037.024,1557894041.855,1557894041.872,1557894041.872,4.998,0,0.000,4.973,0.141,0.000,4.831,0.001,4.99799990653992,4.832
1-5cdb9210-e6fd635292e81ce4deb74340,55ec065e-2cb5-4c94-802e-8dd683df85b6,1557893648.431,1557893650.465,0,0,1557893648.491,1557893648.492,1557893648.492,1557893650.516,1557893648.493,1557893648.624,1557893648.624,1557893650.516,1557893650.516,1557893650.517,2.034,0,0.001,2.024,0.131,0.001,1.892,0.001,2.03399991989136,1.893
1-5cdb9535-1e6bc66051d8fc908aa34980,edf3137a-172b-49d2-9509-bacaa8d5664a,1557894453.117,1557894459.633,0,0,1557894453.188,1557894453.19,1557894453.191,1557894459.673,1557894453.191,1557894453.247,1557894453.248,1557894459.673,1557894459.674,1557894459.674,6.516,0,0.00200009346008301,6.482,0.056,0.000,6.425,0.001,6.51599979400635,6.426
1-5cdb9345-722e8590530287f35efd22ae,c5cc73b0-68a5-4eab-9faf-8f0d698a3259,1557893957.016,1557893959.797,0,0,1557893957.079,1557893957.079,1557893957.08,1557893959.852,1557893957.08,1557893957.123,1557893957.123,1557893959.852,1557893959.853,1557893959.853,2.781,0,0.000,2.7720000743866,0.0429999828338623,0.000,2.729,0,2.78099989891052,2.72900009155273
1-5cdb95a2-dc1061bbdc4294b5104f3eae,a432d061-1d08-4737-bdc0-e452b96c94ae,1557894562.872,1557894569.432,0,0,1557894562.938,1557894562.939,1557894562.939,1557894569.474,1557894562.94,1557894562.98,1557894562.98,1557894569.474,1557894569.475,1557894569.475,6.560,0,0.001,6.535,0.04,0.000,6.49399995803833,0.00100016593933105,6.55999994277954,6.49500012397766
1-5cdb902e-1687d502ba864a8a4d440584,1a867ac4-4508-4482-ac29-ee3d82e4d937,1557893167.004,1557893174.163,0,0,1557893167.061,1557893167.061,1557893167.061,1557893174.195,1557893167.062,1557893167.124,1557893167.124,1557893174.195,1557893174.212,1557893174.212,7.159,0,0.000,7.134,0.062,0.000,7.071,0.001,7.15900015830994,7.072
1-5cdb8f53-a5d053d40c2423cc1aec083c,6dbf4a5d-1122-41ec-8265-e63a512e5758,1557892947.858,1557892950.469,0,0,1557892947.914,1557892947.914,1557892947.915,1557892950.517,1557892947.915,1557892947.956,1557892947.957,1557892950.517,1557892950.517,1557892950.517,2.611,0,0.000,2.602,0.041,0.000,2.560,0.001,2.61100006103516,2.561
1-5cdb92dc-396586b15210746c19b6f64c,fb81cc97-101f-4b17-b438-df717c100363,1557893852.306,1557893856.62,0,0,1557893852.367,1557893852.367,1557893852.368,1557893856.673,1557893852.368,1557893852.476,1557893852.476,1557893856.673,1557893856.674,1557893856.674,4.31399989128113,0,0.000,4.305,0.108,0.000,4.197,0.000,4.31399989128113,4.197
1-5cdb91b1-5bd5080aa5f5534ae8d09a69,6126254e-9b0e-4006-a63f-ff1f6d331811,1557893553.801,1557893560.781,0,0,1557893553.86,1557893553.861,1557893553.861,1557893560.833,1557893553.862,1557893553.922,1557893553.922,1557893560.833,1557893560.834,1557893560.834,6.980,0,0.00100016593933105,6.972,0.060,0.000,6.911,0.001,6.97999978065491,6.912
1-5cdb8f28-273d4a7b9e1c8b549aad4455,23380a81-d26f-423b-a0fe-3c4e83fb6519,1557892904.575,1557892908.09,0,0,1557892904.629,1557892904.63,1557892904.63,1557892908.137,1557892904.631,1557892904.71,1557892904.711,1557892908.137,1557892908.137,1557892908.138,3.5149998664856,0,0.00100016593933105,3.50699996948242,0.0789999961853027,0.001,3.426,0.00199985504150391,3.5149998664856,3.42799997329712
1-5cdb91e2-90cb6000512997746aa296b2,902bf1ee-1001-4ecf-a7a2-86460dc7f568,1557893602.537,1557893603.921,0,0,1557893602.596,1557893602.596,1557893602.597,1557893603.973,1557893602.597,1557893602.639,1557893602.64,1557893603.973,1557893603.973,1557893603.974,1.384,0,0.000,1.376,0.042,0.001,1.33299994468689,0.00100016593933105,1.3840000629425,1.334
1-5cdb91dd-14255a18d396be088b896630,709e46b8-5763-4ec7-a091-6f970bab491e,1557893597.644,1557893600.9,0,0,1557893597.703,1557893597.703,1557893597.704,1557893600.938,1557893597.704,1557893597.767,1557893597.767,1557893600.938,1557893600.939,1557893600.952,3.25600004196167,0,0.000,3.234,0.063,0.013,3.171,0.000,3.25600004196167,3.171
1-5cdb939b-170dadec8ed26d3ceec08abd,90a39b9f-ac2f-4202-a88b-62da4d8e1e50,1557894043.401,1557894047.799,0,0,1557894043.464,1557894043.464,1557894043.465,1557894047.853,1557894043.466,1557894043.514,1557894043.514,1557894047.853,1557894047.854,1557894047.854,4.398,0,0.000,4.388,0.048,0.000,4.339,0.001,4.39800000190735,4.340
1-5cdb9162-18fc59b435471ae8407270d5,fc001acc-61f8-4a50-b62c-cba4b7ab7979,1557893474.262,1557893477.206,0,0,1557893474.321,1557893474.321,1557893474.322,1557893477.255,1557893474.322,1557893474.38,1557893474.38,1557893477.255,1557893477.256,1557893477.256,2.944,0,0.000,2.933,0.0580000877380371,0.000,2.875,0,2.94400000572205,2.875
1-5cdb9191-227ef651a3bb44bded4bab62,79186dfc-1c94-46ae-86ee-278feaac7db5,1557893521.917,1557893524.94,0,0,1557893521.976,1557893521.976,1557893521.977,1557893524.974,1557893521.977,1557893522.037,1557893522.037,1557893524.974,1557893524.975,1557893524.975,3.02300000190735,0,0.000,2.997,0.060,0.000,2.937,0.000,3.02300000190735,2.937
1-5cdb91cd-701ffb787b0a006c37a25adc,f5793de8-aa88-467d-81f2-00e4ceb3bac2,1557893581.42,1557893587.962,0,0,1557893581.479,1557893581.48,1557893581.48,1557893588.014,1557893581.481,1557893581.528,1557893581.529,1557893588.014,1557893588.014,1557893588.015,6.54199981689453,0,0.000999927520751953,6.53399991989136,0.047,0.001,6.485,0.00199985504150391,6.54199981689453,6.48699975013733
1-5cdb910e-06e4a9d60f19271e80c1857c,b5f9c123-8afc-4c93-9ad6-bcf5b4dff44d,1557893390.576,1557893396.143,0,0,1557893390.633,1557893390.634,1557893390.634,1557893396.192,1557893390.635,1557893390.798,1557893390.798,1557893396.192,1557893396.193,1557893396.194,5.567,0,0.001,5.558,0.163,0.001,5.394,0.001,5.56699991226196,5.395
1-5cdb9047-cb1da3fd90b45f6d6651e951,331d7b01-4c66-4560-8780-6eaf84d7a4c9,1557893191.567,1557893198.863,0,0,1557893191.624,1557893191.624,1557893191.625,1557893198.899,1557893191.625,1557893191.69,1557893191.69,1557893198.899,1557893198.912,1557893198.912,7.296,0,0.000,7.274,0.065000057220459,0.000,7.20899987220764,0,7.2960000038147,7.20899987220764
1-5cdb95ec-367f9291ae9ad753c7ba41fa,68a2ec04-05cd-434e-ad84-bcebfaba7b11,1557894636.59,1557894639.912,0,0,1557894636.658,1557894636.658,1557894636.659,1557894639.958,1557894636.659,1557894636.759,1557894636.759,1557894639.958,1557894639.959,1557894639.972,3.32200002670288,0,0.000,3.299,0.100,0.013,3.199,0.000,3.32200002670288,3.199
1-5cdb92b9-3fbb013427572c42fc5b884f,16917236-4fbf-4b78-8cd7-9a693cf02c1b,1557893817.501,1557893819.979,0,0,1557893817.561,1557893817.562,1557893817.562,1557893820.015,1557893817.563,1557893817.633,1557893817.633,1557893820.015,1557893820.032,1557893820.033,2.478,0,0.001,2.453,0.070,0.001,2.382,0.001,2.47800016403198,2.383
1-5cdb9418-1399f01960fce17677f40ca6,bc7546f2-3b53-4d53-a3c0-7059d65a40bc,1557894168.915,1557894172.059,0,0,1557894168.978,1557894168.978,1557894168.979,1557894172.114,1557894168.979,1557894169.046,1557894169.047,1557894172.114,1557894172.114,1557894172.115,3.144,0,0.000,3.135,0.067,0.001,3.067,0.001,3.14400005340576,3.068
1-5cdb946b-ff9140e0e2c2366082c18b30,4d7da8c9-5626-4de1-96d8-bae9a7cb3b22,1557894251.451,1557894253.836,0,0,1557894251.514,1557894251.515,1557894251.515,1557894253.855,1557894251.516,1557894251.74,1557894251.74,1557894253.855,1557894253.892,1557894253.892,2.385,0,0.001,2.340,0.223999977111816,0.000,2.11500000953674,0.000999927520751953,2.38499999046326,2.1159999370575
1-5cdb94a7-e14e9f8c23ae706eb40cc51e,0c6a87ec-ac2e-4adb-8bd1-f0c981c67c64,1557894311.9,1557894315.978,0,0,1557894311.964,1557894311.965,1557894311.965,1557894316.035,1557894311.966,1557894312.023,1557894312.023,1557894316.035,1557894316.036,1557894316.036,4.07799983024597,0,0.001,4.070,0.057,0.000,4.012,0.001,4.07799983024597,4.013
1-5cdb9265-d5c7cfd2cfed318eb99e82fa,853b5208-008d-415b-b4b9-757e5a9115c1,1557893733.904,1557893741.059,0,0,1557893733.973,1557893733.973,1557893733.974,1557893741.095,1557893733.975,1557893734.085,1557893734.086,1557893741.095,1557893741.112,1557893741.112,7.155,0,0.000,7.121,0.110,0.000,7.009,0.002,7.15499997138977,7.011
1-5cdb9060-c7923fe052475fa0e4f78da0,476f1bf3-f4dd-4ffc-a626-613226ff80a6,1557893216.276,1557893219.547,0,0,1557893216.333,1557893216.333,1557893216.334,1557893219.596,1557893216.334,1557893216.51,1557893216.51,1557893219.596,1557893219.596,1557893219.597,3.271,0,0.000,3.262,0.175999879837036,0.001,3.08599996566772,0,3.27099990844727,3.08599996566772
