x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3,diff-image-handler
1-5cdf97d0-6c2008e6f51a791b001c9a48,58d1e854-9ebd-4909-94c6-9c361acae072,1558157264.662,1558157271.204,0,0,1558157264.671,1558157264.671,1558157264.671,1558157271.18,1558157264.672,1558157264.735,1558157264.735,1558157271.18,1558157271.2,1558157271.2,6.542,0,0.000,6.5090000629425,0.063,0.0,6.44500017166138,0.000999927520751953,6.54200005531311,6.44600009918213,0.0329999923706055
1-5cdf96ec-1438d40889ba2cd0865cbc20,92d9b13e-9b17-40ad-97c8-aec254a19b8e,1558157036.72,1558157041.967,0,0,1558157036.723,1558157036.724,1558157036.724,1558157041.962,1558157036.725,1558157036.778,1558157036.779,1558157041.962,1558157041.962,1558157041.963,5.24699997901917,0,0.001,5.238,0.053,0.001,5.183,0.002,5.24699997901917,5.185,0.00699996948242188
1-5cdf9445-1b3b24f6f12982205cf17c26,f521175e-1675-4c72-b173-5b406af631e4,1558156357.573,1558156363.787,0,0,1558156357.58,1558156357.581,1558156357.581,1558156363.781,1558156357.582,1558156357.639,1558156357.639,1558156363.781,1558156363.782,1558156363.782,6.214,0,0.00100016593933105,6.200,0.057,0.000,6.142,0.001,6.21399998664856,6.143,0.0130000114440918
1-5cdf92a8-dd778a347b4c8e54d8b2a450,d906d8de-8090-494b-950a-f5e24631cc14,1558155944.775,1558155953.184,0,0,1558155944.778,1558155944.779,1558155944.779,1558155953.161,1558155944.78,1558155944.858,1558155944.859,1558155953.161,1558155953.162,1558155953.162,8.409,0,0.001,8.382,0.0780000686645508,0.000,8.302,0.00199985504150391,8.40899991989136,8.30399990081787,0.0260000228881836
1-5cdf9616-a3fa59dc20c7f9afd0d8acb4,f8dfdb3e-23e1-4665-ab86-c9ad2d9ec455,1558156822.175,1558156830.464,0,0,1558156822.178,1558156822.178,1558156822.178,1558156830.446,1558156822.179,1558156822.225,1558156822.226,1558156830.446,1558156830.447,1558156830.447,8.289,0,0.000,8.268,0.046,0.000,8.220,0.002,8.28900003433228,8.222,0.0209999084472656
1-5cdf94cb-f62b2a8e7bf7c0a2eaacd5e2,70b6a3a5-8c87-46fe-a15d-fc203d0ae78c,1558156491.734,1558156496.224,0,0,1558156491.736,1558156491.737,1558156491.737,1558156496.201,1558156491.738,1558156491.814,1558156491.815,1558156496.201,1558156496.202,1558156496.202,4.490,0,0.001,4.464,0.076,0.000,4.386,0.002,4.49000000953674,4.388,0.0250000953674316
1-5cdf93dc-e66f9e9992d87cb0fa43c9ee,37bbcdef-b8fe-4419-9d26-6ad04c55f511,1558156252.777,1558156258.806,0,0,1558156252.779,1558156252.779,1558156252.78,1558156258.783,1558156252.781,1558156252.855,1558156252.856,1558156258.782,1558156258.8,1558156258.8,6.029,0,0.000,6.00300002098083,0.074,0.0,5.926,0.00299978256225586,6.02900004386902,5.92899990081787,0.0260000228881836
1-5cdf94b7-ef0006f1b9c67606693b83a0,c20ca72c-69d4-4632-aebc-115c3d01c63a,1558156471.446,1558156479.944,0,0,1558156471.449,1558156471.449,1558156471.45,1558156479.922,1558156471.45,1558156471.515,1558156471.515,1558156479.922,1558156479.923,1558156479.923,8.498,0,0.000,8.47199988365173,0.065000057220459,0.000,8.407,0,8.49799990653992,8.40699982643127,0.0260000228881836
1-5cdf919b-94d5bc931fa56a95e75a2c2c,0ad6648b-22c6-41f7-8fb0-0262cdf61e1c,1558155675.027,1558155680.866,0,0,1558155675.029,1558155675.03,1558155675.03,1558155680.86,1558155675.031,1558155675.102,1558155675.103,1558155680.843,1558155680.86,1558155680.861,5.839,0,0.000999927520751953,5.83,0.071,0.00100016593933105,5.740,0.0189998149871826,5.83899998664856,5.75899982452393,0.00699996948242188
1-5cdf9653-e99dbaa3b5153955c3c5746d,6ab4b065-ac38-4512-8b98-4e4b4d11e1a3,1558156883.376,1558156892.949,0,0,1558156883.378,1558156883.378,1558156883.379,1558156892.941,1558156883.38,1558156883.448,1558156883.448,1558156892.941,1558156892.942,1558156892.944,9.573,0,0.000,9.562,0.0679998397827148,0.002,9.493,0.00100016593933105,9.57299995422363,9.49400019645691,0.00899982452392578
1-5cdf9600-bb8a4ffbbeac2e52fc237721,9d160d5e-f598-4d30-b989-c7b7db560bc0,1558156800.626,1558156805.066,0,0,1558156800.629,1558156800.63,1558156800.63,1558156805.062,1558156800.631,1558156800.679,1558156800.679,1558156805.061,1558156805.062,1558156805.063,4.440,0,0.00100016593933105,4.43199992179871,0.048,0.001,4.382,0.00199985504150391,4.44000005722046,4.3840000629425,0.00600004196166992
1-5cdf941f-77e1508c0deee6885d06c26a,a835dd11-d89a-4821-9ab8-64a8be602937,1558156319.367,1558156327.849,0,0,1558156319.37,1558156319.37,1558156319.371,1558156327.844,1558156319.371,1558156319.429,1558156319.429,1558156327.844,1558156327.845,1558156327.845,8.482,0,0.00,8.473,0.058,0.000,8.415,0.000,8.48199987411499,8.415,0.00899982452392578
1-5cdf926e-5d0ef0ac4935277811eb0b44,2f9444b8-8abd-4d9c-b0c7-4a0118def2ac,1558155886.345,1558155893.745,0,0,1558155886.348,1558155886.348,1558155886.348,1558155893.722,1558155886.349,1558155886.397,1558155886.397,1558155893.722,1558155893.74,1558155893.74,7.400,0,0.000,7.374,0.048,0.00,7.325,0.001,7.39999985694885,7.326,0.0260000228881836
1-5cdf9584-21fa185c2dd6899451e6a724,c4fdadb7-f1c1-4cbe-8de1-eafa099fc9bc,1558156676.034,1558156682.949,0,0,1558156676.037,1558156676.038,1558156676.038,1558156682.943,1558156676.039,1558156676.115,1558156676.115,1558156682.943,1558156682.944,1558156682.944,6.915,0,0.001,6.905,0.076,0.000,6.828,0.001,6.91499996185303,6.829,0.00899982452392578
1-5cdf9300-24cf22814cfada1a94ce3e48,9236fa91-51cb-4bd7-9ce5-6a95aee5cd8b,1558156032.035,1558156039.251,0,0,1558156032.042,1558156032.043,1558156032.043,1558156039.243,1558156032.044,1558156032.129,1558156032.129,1558156039.243,1558156039.244,1558156039.244,7.216,0,0.001,7.200,0.085,0.000,7.114,0.001,7.21599984169006,7.115,0.0149998664855957
1-5cdf958c-b0f6f0139c9764c9c479e172,a780709f-3c1c-4cfe-8804-6c59a18e4a86,1558156684.046,1558156693.325,0,0,1558156684.05,1558156684.05,1558156684.051,1558156693.32,1558156684.051,1558156684.09,1558156684.09,1558156693.32,1558156693.321,1558156693.321,9.279,0,0.00,9.26899981498718,0.0389997959136963,0.000,9.23,0,9.27900004386902,9.23000001907349,0.0100002288818359
1-5cdf9322-aa8c7650d1dca4a3085c5d53,40f51bda-d848-4c92-800d-b299e1abcb32,1558156066.929,1558156076.105,0,0,1558156066.932,1558156066.932,1558156066.933,1558156076.083,1558156066.933,1558156066.987,1558156066.987,1558156076.083,1558156076.1,1558156076.1,9.176,0,0.000,9.150,0.054,0.0,9.096,0.000,9.17600011825562,9.096,0.0260002613067627
1-5cdf92b2-93a657def6cfc5f1336469b4,b5bcebbf-8809-4aa0-8713-17ceb99c1ceb,1558155954.264,1558155963.571,0,0,1558155954.267,1558155954.267,1558155954.268,1558155963.565,1558155954.268,1558155954.376,1558155954.376,1558155963.565,1558155963.566,1558155963.566,9.307,0,0.000,9.297,0.108,0.000,9.189,0.000,9.30700016021729,9.189,0.00999999046325684
1-5cdf91ab-0b959a60ce7a1ce094410b80,953269ea-86a8-4e54-9b9b-ec93a399ab44,1558155691.305,1558155700.526,0,0,1558155691.308,1558155691.308,1558155691.309,1558155700.506,1558155691.31,1558155691.369,1558155691.369,1558155700.505,1558155700.506,1558155700.507,9.221,0,0.000,9.197,0.0590000152587891,0.001,9.136,0.00199985504150391,9.22099995613098,9.13800001144409,0.0230000019073486
1-5cdf9564-c87814528d451cfae1cd785a,13512742-bdbb-4282-86aa-ac0fe0802020,1558156644.494,1558156651.827,0,0,1558156644.497,1558156644.497,1558156644.498,1558156651.821,1558156644.498,1558156644.55,1558156644.55,1558156651.821,1558156651.822,1558156651.822,7.333,0,0.000,7.323,0.0520000457763672,0.000,7.27100014686584,0,7.33299994468689,7.27100014686584,0.00999975204467773
1-5cdf9639-4eee85d03a93c9881f91d0e8,38b99a22-858b-4570-81a9-068ae8f68891,1558156857.068,1558156866.425,0,0,1558156857.071,1558156857.071,1558156857.072,1558156866.42,1558156857.073,1558156857.139,1558156857.139,1558156866.407,1558156866.421,1558156866.421,9.357,0,0.000,9.34800004959106,0.066,0.000,9.268,0.0139999389648438,9.35699987411499,9.28200006484985,0.00899982452392578
1-5cdf9344-9feeb6d7aab939b149cec6c4,f001816d-a1fb-483b-b6ef-336fb04b3f27,1558156100.383,1558156109.185,0,0,1558156100.386,1558156100.387,1558156100.388,1558156109.163,1558156100.388,1558156100.551,1558156100.552,1558156109.163,1558156109.18,1558156109.18,8.802,0,0.001,8.775,0.163,0.00,8.611,0.001,8.80200004577637,8.612,0.0259997844696045
1-5cdf9175-53b4cee87975225ac1169a09,fba71283-bd04-4e04-b871-4a7437a9f2d0,1558155637.477,1558155643.628,0,0,1558155637.479,1558155637.48,1558155637.48,1558155643.621,1558155637.481,1558155637.58,1558155637.58,1558155643.621,1558155643.622,1558155643.623,6.151,0,0.000999927520751953,6.14100003242493,0.0989999771118164,0.001,6.04100012779236,0.000999927520751953,6.15100002288818,6.04200005531311,0.00800013542175293
1-5cdf91b5-6e50b452de8c947bd643b7aa,17b914dd-b400-48c7-b3b9-2188ca6931ef,1558155701.6,1558155709.145,0,0,1558155701.602,1558155701.602,1558155701.603,1558155709.123,1558155701.604,1558155701.656,1558155701.656,1558155709.123,1558155709.14,1558155709.14,7.54500007629395,0,0.000,7.520,0.052,0.00,7.467,0.001,7.54500007629395,7.468,0.0250000953674316
1-5cdf948c-305acaaeb4554497b4a493a7,be6b24eb-08e1-4965-96f3-4ac4af7cbacd,1558156428.023,1558156435.225,0,0,1558156428.026,1558156428.026,1558156428.027,1558156435.22,1558156428.028,1558156428.087,1558156428.088,1558156435.22,1558156435.221,1558156435.221,7.202,0,0.000,7.19300007820129,0.059,0.000,7.13199996948242,0.00200033187866211,7.20199990272522,7.13400030136108,0.00899982452392578
1-5cdf945c-8ee12e96fc90d8f22e6e956a,8e6ca9cf-9b7b-404f-8b68-ca08f37c7838,1558156380.973,1558156390.522,0,0,1558156380.978,1558156380.979,1558156380.979,1558156390.5,1558156380.98,1558156381.03,1558156381.03,1558156390.5,1558156390.501,1558156390.501,9.549,0,0.001,9.52099990844727,0.05,0.000,9.47000002861023,0.000999927520751953,9.54900002479553,9.47099995613098,0.0269999504089355
1-5cdf94af-3cf16082a3b282548ae3d579,2b444925-84f9-4de9-b9f4-b4e9af1b185d,1558156463.608,1558156470.364,0,0,1558156463.616,1558156463.617,1558156463.617,1558156470.341,1558156463.618,1558156463.661,1558156463.662,1558156470.341,1558156470.342,1558156470.342,6.756,0,0.001,6.724,0.043,0.000,6.679,0.002,6.75600004196167,6.681,0.0309998989105225
1-5cdf949c-e3e03fa0c36ee9607eaa3d84,0b4951a1-08cb-4846-b6f7-7eb6e36b3cf4,1558156444.911,1558156454.447,0,0,1558156444.912,1558156444.913,1558156444.913,1558156454.44,1558156444.914,1558156444.964,1558156444.964,1558156454.44,1558156454.441,1558156454.441,9.536,0,0.001,9.52699995040894,0.050,0.000,9.4760000705719,0.000999927520751953,9.53600001335144,9.47699999809265,0.00799989700317383
1-5cdf9572-aacbee684c8d186666f9a11a,5c0685e1-3eef-43c9-a425-dade4aa1bdc0,1558156658.307,1558156663.405,0,0,1558156658.31,1558156658.31,1558156658.31,1558156663.383,1558156658.311,1558156658.4,1558156658.4,1558156663.383,1558156663.399,1558156663.4,5.098,0,0.00,5.07299995422363,0.0889999866485596,0.00100016593933105,4.98299980163574,0.00100016593933105,5.09800004959106,4.98399996757507,0.0239999294281006
1-5cdf92d8-a25d99f85b894a93c2c1a64e,ac25bb95-3f90-4c23-bdf9-6b5ac11e4163,1558155992.798,1558155999.284,0,0,1558155992.8,1558155992.8,1558155992.801,1558155999.266,1558155992.802,1558155992.839,1558155992.84,1558155999.266,1558155999.266,1558155999.267,6.486,0,0.0,6.465,0.037,0.001,6.42600011825562,0.00199985504150391,6.48599982261658,6.428,0.0199999809265137
1-5cdf9248-cd49520e6027d07ae17210a2,207d4dd3-2596-4ef8-8f19-110eb949bef3,1558155848.774,1558155854.164,0,0,1558155848.777,1558155848.778,1558155848.778,1558155854.144,1558155848.779,1558155848.846,1558155848.846,1558155854.144,1558155854.145,1558155854.145,5.390,0,0.001,5.366,0.067,0.000,5.298,0.001,5.39000010490417,5.299,0.0230000019073486
1-5cdf92d0-7e08388029fa65b4a0367174,0cced462-bcd7-4f45-af10-966d6f443885,1558155984.252,1558155991.704,0,0,1558155984.265,1558155984.265,1558155984.266,1558155991.682,1558155984.267,1558155984.355,1558155984.356,1558155991.682,1558155991.683,1558155991.7,7.452,0,0.000,7.416,0.088,0.0169999599456787,7.326,0.002,7.45199990272522,7.328,0.0190000534057617
1-5cdf93bb-0307f2b65d9647f6832c7466,81917cb5-e635-477f-92b2-ab13fd33b295,1558156219.065,1558156226.965,0,0,1558156219.135,1558156219.136,1558156219.136,1558156226.96,1558156219.137,1558156219.236,1558156219.236,1558156226.96,1558156226.961,1558156226.961,7.900,0,0.001,7.82400012016296,0.099,0.000,7.72399997711182,0.00100016593933105,7.89999985694885,7.72500014305115,0.0749998092651367
1-5cdf939a-d4b9e2f42ea139f896c1f1fc,67698f54-5d86-41f9-b621-6f70a9aad0d8,1558156186.523,1558156190.925,0,0,1558156186.525,1558156186.526,1558156186.526,1558156190.902,1558156186.527,1558156186.58,1558156186.58,1558156190.902,1558156190.92,1558156190.92,4.402,0,0.001,4.376,0.0529999732971191,0.00,4.32200002670288,0.000999927520751953,4.40199995040894,4.32299995422363,0.0250000953674316
1-5cdf918a-c5d35bc22d1e6f91874634a3,e77b11c1-3087-4c43-883a-fb5920e71ca4,1558155658.825,1558155668.106,0,0,1558155658.828,1558155658.829,1558155658.829,1558155668.1,1558155658.83,1558155658.93,1558155658.93,1558155668.1,1558155668.101,1558155668.101,9.281,0,0.001,9.27099990844727,0.10,0.000,9.16999983787537,0.000999927520751953,9.28099989891052,9.17099976539612,0.00900006294250488
1-5cdf9293-811a1bc3fe6e9d4bf9d94167,f14d25ee-59c8-47d8-8b29-6e4015700719,1558155923.494,1558155932.99,0,0,1558155923.496,1558155923.496,1558155923.497,1558155932.985,1558155923.497,1558155923.553,1558155923.553,1558155932.985,1558155932.986,1558155932.986,9.49600005149841,0,0.000,9.488,0.056,0.000,9.432,0.000,9.49600005149841,9.432,0.00800013542175293
1-5cdf943a-bfa87224d8fd0dce6f3f2474,d111b7d8-1b9c-44cc-98ad-0bd7ee3f76c2,1558156346.83,1558156356.489,0,0,1558156346.832,1558156346.833,1558156346.833,1558156356.482,1558156346.834,1558156346.98,1558156346.98,1558156356.482,1558156356.483,1558156356.483,9.65900015830994,0,0.001,9.649,0.145999908447266,0.000,9.50200009346008,0.00100016593933105,9.65900015830994,9.50300025939941,0.00900006294250488
1-5cdf9160-d4d01415f4db6562229951da,59398fde-6d11-438c-a973-7599a304bb11,1558155616.584,1558155626.164,0,0,1558155616.589,1558155616.59,1558155616.591,1558155626.143,1558155616.591,1558155616.781,1558155616.781,1558155626.143,1558155626.16,1558155626.16,9.580,0,0.000999927520751953,9.552,0.190,0.00,9.362,0.000,9.57999992370605,9.362,0.0270001888275146
1-5cdf92f5-38a0962d8eeb9492005e9419,4a2585e5-cd65-4cb2-8245-a9c5c339a95a,1558156021.457,1558156030.953,0,0,1558156021.457,1558156021.457,1558156021.458,1558156030.946,1558156021.458,1558156021.55,1558156021.551,1558156030.946,1558156030.946,1558156030.947,9.496,0,0.000,9.488,0.0920000076293945,0.001,9.395,0.00100016593933105,9.49600005149841,9.39600014686584,0.00699996948242188
1-5cdf95e3-e0a2bf83e99ca3836c356d8e,0bf76ffd-5237-442c-9a13-95ff4ace41a7,1558156771.31,1558156778.084,0,0,1558156771.311,1558156771.312,1558156771.312,1558156778.064,1558156771.313,1558156771.349,1558156771.349,1558156778.064,1558156778.065,1558156778.065,6.77400016784668,0,0.001,6.752,0.036,0.000,6.715,0.001,6.77400016784668,6.716,0.0210003852844238
1-5cdf9359-bcf5f0e418bf8b84abbd58dc,55a3519b-e93d-4d31-ae5e-2fd66db9fe49,1558156121.311,1558156129.505,0,0,1558156121.313,1558156121.313,1558156121.314,1558156129.483,1558156121.315,1558156121.357,1558156121.358,1558156129.483,1558156129.5,1558156129.5,8.194,0,0.000,8.169,0.042,0.0,8.125,0.002,8.19400000572205,8.127,0.0249998569488525
1-5cdf968f-aafcdacc34446d1401729ac0,6126c918-4880-4dad-8617-25d0950a6a58,1558156943.437,1558156952.167,0,0,1558156943.441,1558156943.442,1558156943.442,1558156952.162,1558156943.443,1558156943.517,1558156943.517,1558156952.162,1558156952.162,1558156952.163,8.730,0,0.001,8.720,0.074,0.001,8.645,0.001,8.73000001907349,8.646,0.00799989700317383
1-5cdf9665-cc9f3d5067b24f3806784d60,f44c380d-af55-4644-9266-b1d0de7cc5ee,1558156901.018,1558156907.246,0,0,1558156901.022,1558156901.023,1558156901.023,1558156907.241,1558156901.024,1558156901.099,1558156901.099,1558156907.241,1558156907.242,1558156907.242,6.228,0,0.001,6.218,0.075,0.000,6.142,0.001,6.22800016403198,6.143,0.00900030136108398
1-5cdf9393-63c532e514143777a85bd3b4,9913504a-f059-43f8-afe0-597eb16ac50f,1558156179.305,1558156185.404,0,0,1558156179.308,1558156179.308,1558156179.309,1558156185.381,1558156179.31,1558156179.365,1558156179.366,1558156185.381,1558156185.382,1558156185.382,6.099,0,0.000,6.072,0.0550000667572021,0.000,6.015,0.00199985504150391,6.09899997711182,6.01699995994568,0.0269999504089355
1-5cdf95bb-e132d3de8274e15e17b85d36,325f0b2e-3b2a-44ae-b6fe-e579da8fa140,1558156731.091,1558156738.791,0,0,1558156731.093,1558156731.093,1558156731.094,1558156738.785,1558156731.094,1558156731.171,1558156731.171,1558156738.785,1558156738.786,1558156738.786,7.700,0,0.000,7.691,0.077,0.000,7.614,0.000,7.69999980926514,7.614,0.00899982452392578
1-5cdf944c-f8c12070e817d5293e31e824,309e7320-ead8-4223-972b-16ae2c545d25,1558156364.863,1558156370.706,0,0,1558156364.866,1558156364.866,1558156364.867,1558156370.701,1558156364.867,1558156364.931,1558156364.932,1558156370.701,1558156370.702,1558156370.702,5.843,0,0.000,5.834,0.064,0.000,5.769,0.001,5.84300017356873,5.770,0.00900030136108398
1-5cdf9596-5513a253e7fac9d331c9bee4,2def1109-d035-409b-b9bc-267f3195eef2,1558156694.425,1558156703.743,0,0,1558156694.428,1558156694.428,1558156694.429,1558156703.721,1558156694.429,1558156694.497,1558156694.497,1558156703.721,1558156703.722,1558156703.722,9.318,0,0.000,9.292,0.068,0.000,9.224,0.000,9.31800007820129,9.224,0.0260000228881836
1-5cdf92e6-7c1684613f1ee0df66ff3900,66a57f69-4a21-42e1-9ddc-d686ff7ed7d4,1558156006.118,1558156012.93,0,0,1558156006.121,1558156006.122,1558156006.122,1558156012.925,1558156006.123,1558156006.183,1558156006.183,1558156012.925,1558156012.926,1558156012.926,6.81200003623962,0,0.001,6.803,0.060,0.000,6.742,0.001,6.81200003623962,6.743,0.00800013542175293
1-5cdf9542-c05151f8b4a02c006aa967e0,ea7d568b-f708-4bef-9c6a-2718437abc0e,1558156610.864,1558156620.387,0,0,1558156610.874,1558156610.875,1558156610.876,1558156620.382,1558156610.876,1558156610.924,1558156610.924,1558156620.382,1558156620.382,1558156620.383,9.523,0,0.001,9.506,0.048,0.001,9.458,0.000,9.52300000190735,9.458,0.0150001049041748
1-5cdf9419-1c62dc605f9153e487c22090,0cac2c83-dea0-45b4-bc53-4ab72bfd37e9,1558156313.608,1558156318.29,0,0,1558156313.61,1558156313.611,1558156313.611,1558156318.284,1558156313.612,1558156313.672,1558156313.672,1558156318.283,1558156318.284,1558156318.284,4.68199992179871,0,0.00100016593933105,4.673,0.060,0.000,4.611,0.002,4.68199992179871,4.613,0.00799989700317383
1-5cdf955e-f5df531454f3bb68f39631a8,1f94ca35-5efe-4050-b282-0eeb9a257e79,1558156638.893,1558156643.409,0,0,1558156638.896,1558156638.897,1558156638.897,1558156643.404,1558156638.898,1558156638.944,1558156638.945,1558156643.404,1558156643.405,1558156643.405,4.516,0,0.001,4.507,0.046,0.000,4.459,0.002,4.51600003242493,4.461,0.00799989700317383
1-5cdf92ee-78c0d62b2c8b71ab1ca77a51,312eaff6-ebbd-4c35-aabb-da0c65559337,1558156014.009,1558156020.364,0,0,1558156014.012,1558156014.012,1558156014.012,1558156020.341,1558156014.013,1558156014.12,1558156014.12,1558156020.341,1558156020.342,1558156020.343,6.355,0,0.000,6.329,0.10699987411499,0.001,6.22100019454956,0.000999927520751953,6.35500001907349,6.22200012207031,0.0250000953674316
1-5cdf94a7-54fafd20d54ed2e011ccc6fa,5c43dd7a-5ea8-4bae-8267-b0b8892a672e,1558156455.529,1558156462.526,0,0,1558156455.531,1558156455.532,1558156455.532,1558156462.502,1558156455.533,1558156455.593,1558156455.593,1558156462.502,1558156462.52,1558156462.52,6.997,0,0.001,6.970,0.060,0.00,6.909,0.001,6.99699997901917,6.910,0.0259997844696045
1-5cdf95fa-6b333d30ad2cb5467bdea996,92e49d48-d40d-4e93-8e64-040c576190f2,1558156794.146,1558156799.547,0,0,1558156794.149,1558156794.15,1558156794.15,1558156799.542,1558156794.151,1558156794.248,1558156794.248,1558156799.542,1558156799.542,1558156799.543,5.401,0,0.00100016593933105,5.39199995994568,0.097,0.001,5.294,0.000999927520751953,5.40100002288818,5.29500007629395,0.00699996948242188
1-5cdf950a-01e222784c96d6c096bd1a9a,2deb9dec-dbd8-4a36-8d9a-11bed2773514,1558156554.331,1558156559.425,0,0,1558156554.333,1558156554.333,1558156554.333,1558156559.407,1558156554.334,1558156554.376,1558156554.376,1558156559.407,1558156559.42,1558156559.421,5.094,0,0.000,5.074,0.042,0.000999927520751953,5.031,0.001,5.0939998626709,5.032,0.0189998149871826
